Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NW_019211454.1,72611853,72613477,-,111242929,LOC111242929,-,XP_022643610.1,333,peroxisome assembly protein 12-like
Un,NW_019211454.1,72614843,72619516,-,111245890,LOC111245890,-,XP_022650631.1,446,"AP-3 complex subunit mu-1-like, partial"
Un,NW_019211454.1,72634023,72635445,+,111243053,LOC111243053,-,XP_022643808.1,256,myb-like protein Q isoform X1
Un,NW_019211454.1,72634023,72635445,+,111243053,LOC111243053,-,XP_022643809.1,256,myb-like protein Q isoform X1
Un,NW_019211454.1,72634170,72635445,+,111243053,LOC111243053,-,XP_022643811.1,207,myb-like protein Q isoform X2
Un,NW_019211454.1,628884,644798,-,111243097,LOC111243097,-,XP_022643912.1,233,motile sperm domain-containing protein 2-like isoform X3
Un,NW_019211454.1,649781,684595,+,111255523,LOC111255523,-,XP_022673305.1,455,gastric triacylglycerol lipase-like
Un,NW_019211454.1,692670,734488,-,111243273,LOC111243273,-,XP_022644296.1,999,protein FAM13B-like
Un,NW_019211454.1,748009,750338,-,111243278,LOC111243278,-,XP_022644310.1,444,sorting and assembly machinery component 50 homolog A-like
Un,NW_019211454.1,774683,782400,+,111253160,LOC111253160,-,XP_022667917.1,243,dolichyldiphosphatase 1-like isoform X1
Un,NW_019211454.1,774683,782400,+,111253160,LOC111253160,-,XP_022667927.1,243,dolichyldiphosphatase 1-like isoform X1
Un,NW_019211454.1,774683,782400,+,111253160,LOC111253160,-,XP_022667935.1,243,dolichyldiphosphatase 1-like isoform X1
Un,NW_019211454.1,777984,782400,+,111253160,LOC111253160,-,XP_022667946.1,229,dolichyldiphosphatase 1-like isoform X2
Un,NW_019211454.1,792213,1108486,+,111243482,LOC111243482,-,XP_022644857.1,1028,peripheral plasma membrane protein CASK-like isoform X1
Un,NW_019211454.1,792213,1108486,+,111243482,LOC111243482,-,XP_022644858.1,1007,peripheral plasma membrane protein CASK-like isoform X2
Un,NW_019211454.1,792213,1108486,+,111243482,LOC111243482,-,XP_022644859.1,955,peripheral plasma membrane protein CASK-like isoform X3
Un,NW_019211454.1,1106978,1121364,-,111243483,LOC111243483,-,XP_022644872.1,265,uncharacterized protein LOC111243483 isoform X2
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644861.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644862.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644863.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644864.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644865.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644866.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644867.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644868.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644869.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1121364,-,111243483,LOC111243483,-,XP_022644870.1,270,uncharacterized protein LOC111243483 isoform X1
Un,NW_019211454.1,1111454,1119369,-,111243483,LOC111243483,-,XP_022644873.1,223,uncharacterized protein LOC111243483 isoform X3
Un,NW_019211454.1,1146159,1149819,-,111250526,LOC111250526,-,XP_022661676.1,351,zinc finger protein 92-like
Un,NW_019211454.1,1166254,1170267,-,111255257,LOC111255257,-,XP_022672755.1,772,L-asparaginase-like
Un,NW_019211454.1,1213864,1218349,-,111246874,LOC111246874,-,XP_022652948.1,459,REST corepressor 2-like isoform X1
Un,NW_019211454.1,1213864,1216457,-,111246874,LOC111246874,-,XP_022652956.1,373,REST corepressor 3-like isoform X2
Un,NW_019211454.1,1221534,1224968,+,111246861,LOC111246861,-,XP_022652921.1,449,REST corepressor 3-like isoform X2
Un,NW_019211454.1,1221534,1224820,+,111246861,LOC111246861,-,XP_022652912.1,460,REST corepressor 2-like isoform X1
Un,NW_019211454.1,1222288,1224820,+,111246861,LOC111246861,-,XP_022652935.1,367,REST corepressor 2-like isoform X3
Un,NW_019211454.1,1498247,1500391,-,111243377,LOC111243377,-,XP_022644566.1,714,leucine-rich repeat-containing protein 24-like
Un,NW_019211454.1,1498247,1500391,-,111243377,LOC111243377,-,XP_022644567.1,714,leucine-rich repeat-containing protein 24-like
Un,NW_019211454.1,1704560,1716058,+,111243145,LOC111243145,-,XP_022644003.1,1033,neurofilament heavy polypeptide-like isoform X1
Un,NW_019211454.1,1704560,1714062,+,111243145,LOC111243145,-,XP_022644008.1,338,serine/threonine-protein kinase MARK1-like isoform X4
Un,NW_019211454.1,1705951,1716058,+,111243145,LOC111243145,-,XP_022644004.1,906,neurofilament heavy polypeptide-like isoform X2
Un,NW_019211454.1,1712113,1716058,+,111243145,LOC111243145,-,XP_022644005.1,782,neurofilament heavy polypeptide-like isoform X3
Un,NW_019211455.1,27258851,27261745,-,111244263,LOC111244263,-,XP_022646890.1,591,bifunctional purine biosynthesis protein PURH-like isoform X2
Un,NW_019211455.1,27258851,27261745,-,111244263,LOC111244263,-,XP_022646891.1,591,bifunctional purine biosynthesis protein PURH-like isoform X2
Un,NW_019211455.1,27274020,27280702,-,111245148,LOC111245148,-,XP_022648839.1,959,uncharacterized protein LOC111245148 isoform X1
Un,NW_019211455.1,27274020,27279833,-,111245148,LOC111245148,-,XP_022648840.1,949,uncharacterized protein LOC111245148 isoform X2
Un,NW_019211455.1,27274020,27278545,-,111245148,LOC111245148,-,XP_022648841.1,921,uncharacterized protein LOC111245148 isoform X3
Un,NW_019211455.1,27274020,27278545,-,111245148,LOC111245148,-,XP_022648842.1,921,uncharacterized protein LOC111245148 isoform X3
Un,NW_019211455.1,27287004,27289711,-,111244884,LOC111244884,-,XP_022648144.1,535,"cysteine--tRNA ligase, mitochondrial-like isoform X1"
Un,NW_019211455.1,27287004,27288772,-,111244884,LOC111244884,-,XP_022648145.1,417,"cysteine--tRNA ligase, mitochondrial-like isoform X2"
Un,NW_019211455.1,27291667,27296303,+,111244885,LOC111244885,-,XP_022648147.1,425,AP-1 complex subunit mu-1-like isoform X1
Un,NW_019211455.1,27293131,27296303,+,111244885,LOC111244885,-,XP_022648148.1,422,AP-1 complex subunit mu-1-like isoform X2
Un,NW_019211455.1,27293131,27296303,+,111244885,LOC111244885,-,XP_022648149.1,422,AP-1 complex subunit mu-1-like isoform X2
Un,NW_019211455.1,27315102,27317514,+,111245293,LOC111245293,-,XP_022649197.1,466,"beta-1,4-glucuronyltransferase 1-like isoform X1"
Un,NW_019211455.1,27315102,27317514,+,111245293,LOC111245293,-,XP_022649198.1,466,"beta-1,4-glucuronyltransferase 1-like isoform X1"
Un,NW_019211455.1,27316141,27317514,+,111245293,LOC111245293,-,XP_022649199.1,457,"beta-1,4-glucuronyltransferase 1-like isoform X2"
Un,NW_019211455.1,27316141,27317514,+,111245293,LOC111245293,-,XP_022649200.1,457,"beta-1,4-glucuronyltransferase 1-like isoform X2"
Un,NW_019211455.1,27316141,27317514,+,111245293,LOC111245293,-,XP_022649201.1,457,"beta-1,4-glucuronyltransferase 1-like isoform X2"
Un,NW_019211455.1,27316141,27317514,+,111245293,LOC111245293,-,XP_022649202.1,457,"beta-1,4-glucuronyltransferase 1-like isoform X2"
Un,NW_019211455.1,27324488,27360418,-,111244751,LOC111244751,-,XP_022647869.1,583,kinesin-like protein KIF12 isoform X1
Un,NW_019211455.1,27324488,27338412,-,111244751,LOC111244751,-,XP_022647870.1,566,kinesin-like protein KIF12 isoform X2
Un,NW_019211455.1,27324488,27338412,-,111244751,LOC111244751,-,XP_022647871.1,566,kinesin-like protein KIF12 isoform X2
Un,NW_019211455.1,27324488,27336135,-,111244751,LOC111244751,-,XP_022647872.1,532,kinesin-like protein KIF12 isoform X3
Un,NW_019211455.1,27336634,27337445,+,111244752,LOC111244752,-,XP_022647874.1,152,multiple coagulation factor deficiency protein 2 homolog
Un,NW_019211455.1,27374347,27383498,-,111245229,LOC111245229,-,XP_022649036.1,361,uncharacterized protein LOC111245229 isoform X1
Un,NW_019211455.1,27374347,27381818,-,111245229,LOC111245229,-,XP_022649037.1,357,uncharacterized protein LOC111245229 isoform X2
Un,NW_019211455.1,27394687,27404564,+,111245673,LOC111245673,-,XP_022650058.1,264,ETS domain-containing transcription factor ets-5-like
Un,NW_019211455.1,27407170,27413283,+,111245236,LOC111245236,-,XP_022649063.1,419,dnaJ homolog subfamily C member 21-like
Un,NW_019211455.1,27425173,27426898,+,111244609,LOC111244609,-,XP_022647605.1,306,uncharacterized protein LOC111244609 isoform X1
Un,NW_019211455.1,27425173,27426575,+,111244609,LOC111244609,-,XP_022647606.1,275,uncharacterized protein LOC111244609 isoform X2
Un,NW_019211455.1,27425660,27426898,+,111244609,LOC111244609,-,XP_022647607.1,211,uncharacterized protein LOC111244609 isoform X3
Un,NW_019211455.1,27425660,27426898,+,111244609,LOC111244609,-,XP_022647609.1,211,uncharacterized protein LOC111244609 isoform X3
Un,NW_019211455.1,27425672,27426898,+,111244609,LOC111244609,-,XP_022647610.1,207,uncharacterized protein LOC111244609 isoform X4
Un,NW_019211455.1,27428842,27496851,+,111244061,LOC111244061,-,XP_022646373.1,855,ABC transporter G family member 20-like isoform X2
Un,NW_019211455.1,27437168,27496851,+,111244061,LOC111244061,-,XP_022646372.1,895,ABC transporter G family member 20-like isoform X1
Un,NW_019211455.1,27514686,27756412,+,111243940,LOC111243940,-,XP_022646045.1,1020,uncharacterized protein LOC111243940 isoform X1
Un,NW_019211455.1,27514686,27756412,+,111243940,LOC111243940,-,XP_022646046.1,1019,uncharacterized protein LOC111243940 isoform X2
Un,NW_019211454.1,34519888,34523027,+,111242876,LOC111242876,-,XP_022643528.1,337,mitochondrial amidoxime reducing component 2-like isoform X2
Un,NW_019211454.1,34520471,34523027,+,111242876,LOC111242876,-,XP_022643529.1,266,mitochondrial amidoxime reducing component 2-like isoform X3
Un,NW_019211454.1,34520471,34523027,+,111242876,LOC111242876,-,XP_022643530.1,266,mitochondrial amidoxime reducing component 2-like isoform X3
Un,NW_019211454.1,34534060,34534688,+,111253215,LOC111253215,-,XP_022668066.1,166,uncharacterized protein LOC111253215
Un,NW_019211454.1,34542942,34543584,-,111243155,LOC111243155,-,XP_022644015.1,134,uncharacterized protein LOC111243155
Un,NW_019211454.1,34580896,34581777,+,111251471,LOC111251471,-,XP_022663802.1,247,uncharacterized protein LOC111251471
Un,NW_019211454.1,34587356,34588022,+,111252722,LOC111252722,-,XP_022666778.1,101,uncharacterized protein LOC111252722
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645740.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645748.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645758.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645768.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645778.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645787.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645794.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34600423,34617660,-,111243831,LOC111243831,-,XP_022645800.1,1203,uncharacterized protein LOC111243831
Un,NW_019211454.1,34771903,34775996,+,111255355,LOC111255355,-,XP_022672988.1,452,dynactin subunit 4-like isoform X1
Un,NW_019211454.1,34772988,34775996,+,111255355,LOC111255355,-,XP_022672989.1,398,dynactin subunit 4-like isoform X2
Un,NW_019211454.1,34776506,34777561,-,111255356,LOC111255356,-,XP_022672990.1,351,methyltransferase-like protein 4
Un,NW_019211454.1,34776506,34777561,-,111255356,LOC111255356,-,XP_022672991.1,351,methyltransferase-like protein 4
Un,NW_019211454.1,34776506,34777561,-,111255356,LOC111255356,-,XP_022672993.1,351,methyltransferase-like protein 4
Un,NW_019211454.1,34805141,34815320,+,111255441,LOC111255441,-,XP_022673143.1,1152,uncharacterized protein LOC111255441
Un,NW_019211454.1,34805141,34815320,+,111255441,LOC111255441,-,XP_022673145.1,1152,uncharacterized protein LOC111255441
Un,NW_019211454.1,34832289,34850900,-,111252260,LOC111252260,-,XP_022665556.1,246,protein cab-1-like isoform X2
Un,NW_019211454.1,34832822,34850900,-,111252260,LOC111252260,-,XP_022665548.1,251,protein cab-1-like isoform X1
Un,NW_019211454.1,34858384,34863340,-,111250207,LOC111250207,-,XP_022660814.1,546,uncharacterized protein LOC111250207
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644064.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644065.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644066.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644068.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644069.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644070.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644071.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644072.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644073.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644074.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644075.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644076.1,435,protein FAM102B-like
Un,NW_019211454.1,34919809,34922961,+,111243171,LOC111243171,-,XP_022644077.1,435,protein FAM102B-like
Un,NW_019211454.1,72642311,72653844,+,111255404,LOC111255404,-,XP_022673083.1,503,glutamate-gated chloride channel-like isoform X2
Un,NW_019211454.1,72643860,72653844,+,111255404,LOC111255404,-,XP_022673080.1,517,glutamate-gated chloride channel-like isoform X1
Un,NW_019211454.1,72643860,72653844,+,111255404,LOC111255404,-,XP_022673081.1,517,glutamate-gated chloride channel-like isoform X1
Un,NW_019211454.1,72643860,72653844,+,111255404,LOC111255404,-,XP_022673082.1,517,glutamate-gated chloride channel-like isoform X1
Un,NW_019211454.1,72643860,72653844,+,111255404,LOC111255404,-,XP_022673085.1,474,gamma-aminobutyric acid receptor subunit beta-like isoform X3
Un,NW_019211454.1,72644738,72653844,+,111255404,LOC111255404,-,XP_022673086.1,417,glycine receptor subunit alpha-3-like isoform X4
Un,NW_019211454.1,72745554,72746390,-,111243152,LOC111243152,-,XP_022644011.1,278,protein sprouty homolog 2-like
Un,NW_019211454.1,72786800,72788791,-,111255551,LOC111255551,-,XP_022673361.1,663,protein hairless-like
Un,NW_019211454.1,72789676,72804451,-,111245943,LOC111245943,-,XP_022650756.1,1663,"histone acetyltransferase KAT6A-like, partial"
Un,NW_019211454.1,72813685,72818460,-,111243458,LOC111243458,-,XP_022644792.1,950,AP-1 complex subunit beta-1-like
Un,NW_019211454.1,72820796,72825428,+,111243460,LOC111243460,-,XP_022644800.1,294,malectin-A-like isoform X1
Un,NW_019211454.1,72820796,72825428,+,111243460,LOC111243460,-,XP_022644801.1,285,malectin-A-like isoform X2
Un,NW_019211454.1,72821828,72825428,+,111243460,LOC111243460,-,XP_022644802.1,263,malectin-A-like isoform X3
Un,NW_019211454.1,72827088,72847225,-,111243459,LOC111243459,-,XP_022644795.1,314,aquaporin-10-like isoform X2
Un,NW_019211454.1,72827088,72841642,-,111243459,LOC111243459,-,XP_022644796.1,307,aquaporin-10-like isoform X3
Un,NW_019211454.1,72827088,72841570,-,111243459,LOC111243459,-,XP_022644794.1,318,aquaporin-10-like isoform X1
Un,NW_019211454.1,72827088,72838678,-,111243459,LOC111243459,-,XP_022644797.1,281,aquaporin-10-like isoform X4
Un,NW_019211454.1,72827088,72838678,-,111243459,LOC111243459,-,XP_022644798.1,281,aquaporin-10-like isoform X4
Un,NW_019211454.1,72827088,72838678,-,111243459,LOC111243459,-,XP_022644799.1,281,aquaporin-10-like isoform X4
Un,NW_019211454.1,72858601,72863414,+,111250515,LOC111250515,-,XP_022661644.1,578,microtubule-associated serine/threonine-protein kinase 2-like isoform X1
Un,NW_019211454.1,72859015,72863414,+,111250515,LOC111250515,-,XP_022661655.1,477,microtubule-associated serine/threonine-protein kinase 2-like isoform X2
Un,NW_019211454.1,72879598,73031541,-,111243941,LOC111243941,-,XP_022646067.1,981,uncharacterized protein LOC111243941 isoform X2
Un,NW_019211454.1,72879598,73031541,-,111243941,LOC111243941,-,XP_022646049.1,987,uncharacterized protein LOC111243941 isoform X1
Un,NW_019211454.1,72879598,73031541,-,111243941,LOC111243941,-,XP_022646058.1,987,uncharacterized protein LOC111243941 isoform X1
Un,NW_019211454.1,73034009,73036599,+,111243949,LOC111243949,-,XP_022646072.1,108,uncharacterized protein LOC111243949
Un,NW_019211454.1,73048934,73053472,-,111246030,LOC111246030,-,XP_022650957.1,1177,"pyruvate carboxylase, mitochondrial-like"
Un,NW_019211454.1,73107314,73109497,+,111243119,LOC111243119,-,XP_022643948.1,389,uncharacterized protein LOC111243119
Un,NW_019211454.1,73190558,73192018,+,111242897,LOC111242897,-,XP_022643565.1,486,uncharacterized protein LOC111242897
Un,NW_019211454.1,73229630,73230840,+,111249443,LOC111249443,-,XP_022659056.1,301,ADP/ATP translocase 1-like
Un,NW_019211454.1,73229630,73230840,+,111249443,LOC111249443,-,XP_022659061.1,301,ADP/ATP translocase 1-like
Un,NW_019211454.1,73229630,73230840,+,111249443,LOC111249443,-,XP_022659071.1,301,ADP/ATP translocase 1-like
Un,NW_019211454.1,73399686,73439487,+,111255280,LOC111255280,-,XP_022672810.1,928,discoidin domain-containing receptor 2-like
Un,NW_019211454.1,73726043,73787105,+,111255478,LOC111255478,-,XP_022673226.1,928,discoidin domain-containing receptor 2-like isoform X1
